Order_number,"Total Orders","Units Sold",Payment,"Item Price",Revenue,Commission,Tax,Discount,"Shipping Price","Shipping Cost","Item Cost",Profit,"Margin Percentage"
"=""1050095""",1,1,31.25,29,25.14,3.86,2.25,0,0,3.67,0,21.47,85.4
"=""1062163""",1,1,32.09,29.95,25.14,4.81,2.14,0,0,15.13,0,10.01,39.81
"=""1064094""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,4,0,21.13,84.08
"=""1057673""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,5.12,0,20.01,79.63
"=""1046100""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.23,0,21.9,87.15
"=""1047687""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,8.42,0,16.71,66.5
"=""1050600""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,5.27,0,19.86,79.03
"=""1049177""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,4.46,0,20.67,82.25
"=""1041981""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.85,0,21.28,84.68
"=""1050227""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,7.84,0,17.29,68.8
"=""1062330""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.23,0,21.9,87.15
"=""1045925""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.97,0,21.16,84.2
"=""1056721""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,2.78,0,22.35,88.94
"=""1063949""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.97,0,21.16,84.2
"=""1046837""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.67,0,21.46,85.4
"=""1048815""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,4,0,21.13,84.08
"=""1046982""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,4,0,21.13,84.08
"=""1046703""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,5.4,0,19.73,78.51
"=""1057533""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,12.15,0,12.98,51.66
"=""1044278""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,4.06,0,21.07,83.85
"=""1044588""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,3.85,0,21.28,84.68
"=""1049332""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,8.97,0,16.16,64.31
"=""1049420""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,2.76,0,22.37,89.02
"=""1062721""",1,1,32.12,29.95,25.13,4.82,2.17,0,0,14.34,0,10.79,42.94
"=""1052833""",1,1,32.13,29.95,25.13,4.82,2.18,0,0,4,0,21.13,84.08
"=""1064107""",1,1,31.38,28.99,25.13,3.86,2.39,0,0,8.76,0,16.37,65.14
"=""1059791""",1,3,31.49,29.85,25.13,4.72,1.64,0,0,2.84,0,22.29,88.7
"=""1059162""",1,1,32.16,29.95,25.13,4.82,2.21,0,0,3.25,0,21.88,87.07
"=""1061917""",1,1,32.16,29.95,25.13,4.82,2.21,0,0,3.25,0,21.88,87.07
"=""1050350""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,4.08,0,21.04,83.76
"=""1063478""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,3.97,0,21.15,84.2
"=""1061893""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,2.76,0,22.36,89.01
"=""1044376""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,3.2,0,21.92,87.26
"=""1049702""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,4.08,0,21.04,83.76
"=""1064294""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,5.08,0,20.04,79.78
"=""1061234""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,5.12,0,20,79.62
"=""1049411""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,5.08,0,20.04,79.78
"=""1045276""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,3.88,0,21.24,84.55
"=""1044401""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,3.28,0,21.84,86.94
"=""1046148""",1,1,32.2,29.95,25.12,4.83,2.25,0,0,3.97,0,21.15,84.2
"=""1059872""",1,1,32.23,29.95,25.12,4.83,2.28,0,0,3.18,0,21.94,87.34
"=""1061014""",1,1,32.23,29.95,25.12,4.83,2.28,0,0,5.54,0,19.58,77.94
"=""1064401""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,5.7,0,19.41,77.3
"=""1058212""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,5.7,0,19.41,77.3
"=""1062043""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,5.7,0,19.41,77.3
"=""1058036""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,4.46,0,20.65,82.24
"=""1046290""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,7.75,0,17.36,69.14
"=""1053319""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,5.7,0,19.41,77.3
"=""1056982""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,5.7,0,19.41,77.3
"=""1049682""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,15.74,0,9.37,37.31
"=""1059725""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,4.46,0,20.65,82.24
"=""1051159""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,3.67,0,21.44,85.38
"=""1047218""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,4.46,0,20.65,82.24
"=""1045252""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,12.29,0,12.82,51.05
"=""1042963""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,3.63,0,21.48,85.54
"=""1049428""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,4.46,0,20.65,82.24
"=""1045404""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,5.53,0,19.58,77.98
"=""1059231""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,12.91,0,12.2,48.59
"=""1041832""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,3.63,0,21.48,85.54
"=""1052013""",1,1,32.27,29.95,25.11,4.84,2.32,0,0,3.18,0,21.93,87.34
"=""1044705""",1,1,32.29,29.95,25.11,4.84,2.34,0,0,4.33,0,20.78,82.75
"=""1060735""",1,1,32.3,29.95,25.11,4.85,2.35,0,0,2.93,0,22.18,88.33
"=""1052052""",1,1,32.31,29.95,25.1,4.85,2.36,0,0,4.46,0,20.64,82.23
"=""1047531""",1,2,31.99,29.9,25.1,4.8,2.09,0,0,3.23,0,21.87,87.13
"=""1057503""",1,1,31.12,28.95,25.1,3.85,2.17,0,0,7.35,0,17.75,70.72
"=""1051400""",1,1,32.6,29.99,25.1,4.89,2.61,0,0,13.75,0,11.35,45.22
"=""1060522""",1,1,32.34,29.95,25.1,4.85,2.39,0,0,3.67,0,21.43,85.38
"=""1056404""",1,1,32.34,29.95,25.1,4.85,2.39,0,0,3.31,0,21.79,86.81
"=""1054652""",1,1,32.34,29.95,25.1,4.85,2.39,0,0,2.93,0,22.17,88.33
"=""1063443""",1,1,32.34,29.95,25.1,4.85,2.39,0,0,2.78,0,22.32,88.92
"=""1055292""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.84,0,22.26,88.68
"=""1055921""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,5.27,0,19.83,79
"=""1050408""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,5.08,0,20.02,79.76
"=""1051481""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,9.54,0,15.56,61.99
"=""1063573""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.84,0,22.26,88.68
"=""1046954""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1054044""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.97,0,21.13,84.18
"=""1047098""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,5.12,0,19.98,79.6
"=""1057476""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.84,0,22.26,88.68
"=""1058363""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1061227""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4,0,21.1,84.06
"=""1052978""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,7.35,0,17.75,70.71
"=""1064523""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1062466""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,8.76,0,16.34,65.1
"=""1063521""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1062238""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.23,0,21.87,87.13
"=""1054269""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,5.12,0,19.98,79.6
"=""1043467""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.96,0,21.14,84.22
"=""1064747""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,8.76,0,16.34,65.1
"=""1046691""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1059212""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.84,0,22.26,88.68
"=""1054384""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.25,0,21.85,87.05
"=""1047832""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1043075""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.7,0,22.4,89.24
"=""1045834""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,9.39,0,15.71,62.59
"=""1042760""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,7.95,0,17.15,68.32
"=""1048094""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4,0,21.1,84.06
"=""1047016""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,5.27,0,19.83,79
"=""1058811""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4,0,21.1,84.06
"=""1044028""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.96,0,21.14,84.22
"=""1062121""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,5.27,0,19.83,79
"=""1047432""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.84,0,22.26,88.68
"=""1045097""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.7,0,22.4,89.24
"=""1042256""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.96,0,21.14,84.22
"=""1049318""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,10.64,0,14.46,57.61
"=""1062081""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,3.31,0,21.79,86.81
"=""1058143""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.84,0,22.26,88.68
"=""1063944""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,4.08,0,21.02,83.74
"=""1058703""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.78,0,22.32,88.92
"=""1043819""",1,1,32.35,29.95,25.1,4.85,2.4,0,0,2.76,0,22.34,89
"=""1064871""",1,1,32.38,29.95,25.09,4.86,2.43,0,0,5.7,0,19.39,77.28
"=""1041945""",1,1,32.38,29.95,25.09,4.86,2.43,0,0,5.38,0,19.71,78.56
"=""1044933""",1,1,32.38,29.95,25.09,4.86,2.43,0,0,2.7,0,22.39,89.24
"=""1052176""",1,1,31.52,28.95,25.09,3.86,2.57,0,0,7.56,0,17.53,69.87
"=""1044821""",1,1,31.27,28.95,25.09,3.86,2.32,0,0,8.2,0,16.89,67.32
"=""1055687""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.31,0,21.78,86.81
"=""1055269""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1057271""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,5.4,0,19.69,78.47
"=""1058720""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1043815""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.96,0,22.13,88.2
"=""1046979""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1061333""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1054475""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,5.27,0,19.82,78.99
"=""1058041""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.08,0,21.01,83.74
"=""1060278""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.84,0,22.25,88.68
"=""1044642""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.96,0,21.13,84.21
"=""1058927""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1046549""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.93,0,22.16,88.32
"=""1045492""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.96,0,21.13,84.21
"=""1051499""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1064648""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.84,0,22.25,88.68
"=""1057574""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.93,0,22.16,88.32
"=""1058851""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.31,0,21.78,86.81
"=""1044930""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.84,0,22.25,88.68
"=""1063928""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.08,0,21.01,83.74
"=""1061015""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,7.8,0,17.29,68.91
"=""1046460""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.39,0,21.7,86.49
"=""1044051""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.96,0,21.13,84.21
"=""1064059""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1062482""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.39,0,21.7,86.49
"=""1051876""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.84,0,22.25,88.68
"=""1055805""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,20.46,0,4.63,18.44
"=""1049371""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,8.2,0,16.89,67.31
"=""1047262""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,12.83,0,12.26,48.86
"=""1050465""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.31,0,21.78,86.81
"=""1042284""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.28,0,21.81,86.93
"=""1051507""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.93,0,22.16,88.32
"=""1061932""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,5.27,0,19.82,78.99
"=""1059239""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1057226""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.84,0,22.25,88.68
"=""1042169""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.76,0,22.33,89
"=""1047643""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.08,0,21.01,83.74
"=""1054030""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.39,0,21.7,86.49
"=""1059457""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,2.93,0,22.16,88.32
"=""1064302""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,5.7,0,19.39,77.28
"=""1054498""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,5.4,0,19.69,78.47
"=""1052823""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.31,0,21.78,86.81
"=""1043021""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.63,0,21.46,85.53
"=""1043572""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.09,0,22,87.68
"=""1046434""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,8.2,0,16.89,67.31
"=""1051369""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,4.18,0,20.91,83.34
"=""1052508""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,3.67,0,21.42,85.37
"=""1063273""",1,1,32.42,29.95,25.09,4.86,2.47,0,0,5.27,0,19.82,78.99
"=""1058820""",1,1,32.43,29.95,25.09,4.86,2.48,0,0,2.93,0,22.16,88.32
"=""1042327""",1,1,32.44,29.95,25.08,4.87,2.49,0,0,5.38,0,19.7,78.55
"=""1044655""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,13.1,0,11.98,47.77
"=""1047204""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,3.52,0,21.56,85.97
"=""1056289""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,5.54,0,19.54,77.91
"=""1049961""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,9.39,0,15.69,62.56
"=""1059282""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,4.32,0,20.76,82.78
"=""1046618""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,2.78,0,22.3,88.92
"=""1064175""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,4.32,0,20.76,82.78
"=""1058969""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,2.78,0,22.3,88.92
"=""1063249""",1,1,32.46,29.95,25.08,4.87,2.51,0,0,13.2,0,11.88,47.37
"=""1064547""",1,1,32.48,29.95,25.08,4.87,2.53,0,0,4.08,0,21,83.73
"=""1063038""",1,1,32.48,29.95,25.08,4.87,2.53,0,0,2.84,0,22.24,88.68
"=""1064853""",1,1,32.48,29.95,25.08,4.87,2.53,0,0,2.84,0,22.24,88.68
"=""1050389""",1,1,32.5,29.95,25.08,4.88,2.55,0,0,4.08,0,21,83.73
"=""1047942""",1,1,32.53,29.95,25.07,4.88,2.58,0,0,2.84,0,22.23,88.67
"=""1050351""",1,1,32.53,29.95,25.07,4.88,2.58,0,0,4.32,0,20.75,82.77
"=""1056282""",1,1,32.53,29.95,25.07,4.88,2.58,0,0,3.18,0,21.89,87.32
"=""1060347""",1,1,32.53,29.95,25.07,4.88,2.58,0,0,5.12,0,19.95,79.58
"=""1047217""",1,1,32.53,29.95,25.07,4.88,2.58,0,0,4,0,21.07,84.04
"=""1051209""",1,1,32.56,29.95,25.07,4.88,2.61,0,0,8.76,0,16.31,65.05
"=""1061838""",1,1,32.56,29.95,25.07,4.88,2.61,0,0,12.7,0,12.37,49.33
"=""1042106""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,3.63,0,21.43,85.52
"=""1046436""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,3.67,0,21.39,85.36
"=""1059297""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,3.18,0,21.88,87.31
"=""1046698""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,5.7,0,19.36,77.26
"=""1048339""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,3.23,0,21.83,87.11
"=""1049154""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,3.18,0,21.88,87.31
"=""1058764""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,3.18,0,21.88,87.31
"=""1043727""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,4.98,0,20.08,80.13
"=""1043009""",1,1,32.57,29.95,25.06,4.89,2.62,0,0,11.04,0,14.02,55.95
"=""1061143""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1042444""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.7,0,22.36,89.23
"=""1054887""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1055028""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1051819""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1055413""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1053396""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1044373""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,7.88,0,17.18,68.55
"=""1051183""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,3.25,0,21.81,87.03
"=""1051603""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,17.68,0,7.38,29.45
"=""1060282""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,4,0,21.06,84.04
"=""1054661""",1,1,32.61,29.95,25.06,4.89,2.66,0,0,2.78,0,22.28,88.91
"=""1045540""",1,1,32.62,29.95,25.06,4.89,2.67,0,0,10.48,0,14.58,58.18
"=""1052142""",1,1,32.62,29.95,25.06,4.89,2.67,0,0,5.27,0,19.79,78.97
"=""1057440""",1,1,32.65,29.95,25.05,4.9,2.7,0,0,2.84,0,22.21,88.66
"=""1043892""",1,1,32.65,29.95,25.05,4.9,2.7,0,0,4.33,0,20.72,82.72
"=""1056817""",1,1,32.68,29.95,25.05,4.9,2.73,0,0,5.27,0,19.78,78.96
"=""1054138""",1,1,32.71,29.95,25.04,4.91,2.76,0,0,8.2,0,16.84,67.26
"=""1064115""",1,1,32.71,29.95,25.04,4.91,2.76,0,0,4.32,0,20.72,82.75
"=""1045009""",1,1,32.72,29.95,25.04,4.91,2.77,0,0,4.33,0,20.71,82.71
"=""1043428""",1,1,32.72,29.95,25.04,4.91,2.77,0,0,11.14,0,13.9,55.51
"=""1055552""",1,1,32.74,29.95,25.04,4.91,2.79,0,0,3.05,0,21.99,87.82
"=""1047746""",1,1,32.74,29.95,25.04,4.91,2.79,0,0,4.32,0,20.72,82.75
"=""1050144""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,3.67,0,21.36,85.34
"=""1042515""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,5.53,0,19.5,77.91
"=""1060257""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,3.31,0,21.72,86.78
"=""1060042""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,4.46,0,20.57,82.18
"=""1045932""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,5.7,0,19.33,77.23
"=""1044992""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,3.28,0,21.75,86.9
"=""1050360""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,3.31,0,21.72,86.78
"=""1050284""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,4.46,0,20.57,82.18
"=""1058693""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,5.7,0,19.33,77.23
"=""1057638""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,3.18,0,21.85,87.3
"=""1044205""",1,1,32.8,29.95,25.03,4.92,2.85,0,0,3.09,0,21.94,87.65
"=""1060566""",1,1,32.87,29.95,25.02,4.93,2.92,0,0,5.27,0,19.75,78.94
"=""1046550""",1,1,32.95,29.95,25.01,4.94,3,0,0,5.7,0,19.31,77.21
"=""1047258""",1,1,32.97,29.95,25,4.95,3.02,0,0,5.7,0,19.3,77.2
"=""1044676""",1,1,32.97,29.95,25,4.95,3.02,0,0,3.09,0,21.91,87.64
"=""1048044""",1,1,32.97,29.95,25,4.95,3.02,0,0,4.46,0,20.54,82.16
"=""1048863""",1,1,33.06,29.95,24.99,4.96,3.11,0,0,4.46,0,20.53,82.15
"=""1044383""",1,1,33.09,29.95,24.99,4.96,3.14,0,0,13.77,0,11.22,44.89
"=""1047065""",1,1,33.17,29.95,24.97,4.98,3.22,0,0,5.12,0,19.85,79.5
"=""1064513""",1,1,24.95,24.95,24.95,0,0,0,0,4,0,20.95,83.97
"=""1063711""",1,1,24.95,24.95,24.95,0,0,0,0,2.93,0,22.02,88.26
"=""1059000""",1,1,24.95,24.95,24.95,0,0,0,0,4.18,0,20.77,83.25
"=""1064157""",1,1,24.95,24.95,24.95,0,0,0,0,3.25,0,21.7,86.97
"=""1057437""",1,1,24.95,24.95,24.95,0,0,0,0,4,0,20.95,83.97
"=""1063283""",1,1,31.9,24.95,24.95,0,6.95,0,6.95,3.31,0,21.64,86.73
"=""1049396""",1,1,24.95,24.95,24.95,0,0,0,0,5.27,0,19.68,78.88
"=""1055647""",1,1,24.95,24.95,24.95,0,0,0,0,4.18,0,20.77,83.25
"=""1063284""",1,1,24.95,24.95,24.95,0,0,0,0,8.12,0,16.83,67.45
"=""1044679""",1,1,24.95,24.95,24.95,0,0,0,0,2.76,0,22.19,88.94
"=""1052895""",1,1,24.95,24.95,24.95,0,0,0,0,3.39,0,21.56,86.41
"=""1047756""",1,1,29,29,24.77,4.23,0,0,0,8.23,0,16.54,66.77
"=""1059844""",1,1,28.99,28.99,24.76,4.23,0,0,0,7.84,0,16.92,68.34
"=""1061455""",1,1,28.99,28.99,24.76,4.23,0,0,0,7.84,0,16.92,68.34
"=""1064451""",1,1,28.95,28.95,24.73,4.22,0,0,0,5.08,0,19.65,79.46
"=""1048134""",1,1,28.99,28.99,24.64,4.35,0,0,0,8.59,0,16.05,65.14
"=""1053200""",1,1,28.95,20.95,24.61,4.34,0,0,8,3.31,0,21.3,86.55
"=""1050760""",1,1,28.95,20.95,24.61,4.34,0,0,8,7.8,0,16.81,68.3
"=""1060698""",1,2,28.7,25.9,24.4,4.31,0,0,2.8,5.27,0,19.13,78.4
"=""1057708""",1,1,30.51,28.95,24.37,4.58,1.56,0,0,7.98,0,16.39,67.26
"=""1064205""",1,1,30.69,28.95,24.35,4.6,1.74,0,0,7.56,0,16.79,68.95
"=""1052308""",1,1,31.02,28.99,24.34,4.65,2.03,0,0,8.23,0,16.11,66.18
"=""1048781""",1,1,28,28,24.33,3.67,0,0,0,3.39,0,20.94,86.07
"=""1043991""",1,1,28,28,24.33,3.67,0,0,0,3.96,0,20.37,83.72
"=""1044269""",1,1,28,28,24.33,3.67,0,0,0,17.93,0,6.4,26.3
"=""1059084""",1,1,31.05,28.95,24.29,4.66,2.1,0,0,8.2,0,16.09,66.24
"=""1062781""",1,1,29.4,28,24.29,3.71,1.4,0,0,3.21,0,21.08,86.78
"=""1049247""",1,1,27.95,27.95,24.28,3.67,0,0,0,3.39,0,20.89,86.04
"=""1057725""",1,1,27.95,27.95,24.28,3.67,0,0,0,5.08,0,19.2,79.08
"=""1043002""",1,1,27.95,27.95,24.28,3.67,0,0,0,9.26,0,15.02,61.86
"=""1057479""",1,1,27.95,27.95,24.28,3.67,0,0,0,5.27,0,19.01,78.29
"=""1054976""",1,1,27.95,27.95,24.28,3.67,0,0,0,3.39,0,20.89,86.04
"=""1048369""",1,1,27.95,27.95,24.28,3.67,0,0,0,5.12,0,19.16,78.91
"=""1049163""",1,1,27.95,27.95,24.28,3.67,0,0,0,3.25,0,21.03,86.61
"=""1058711""",1,1,27.95,27.95,24.28,3.67,0,0,0,15.74,0,8.54,35.17
"=""1060760""",1,1,27.95,27.95,24.28,3.67,0,0,0,4.18,0,20.1,82.78
"=""1058946""",1,1,27.95,27.95,24.28,3.67,0,0,0,9.99,0,14.29,58.86
"=""1046553""",1,1,27.95,27.95,24.28,3.67,0,0,0,5.12,0,19.16,78.91
"=""1044715""",1,1,29.78,28,24.28,3.72,1.78,0,0,5.12,0,19.16,78.91
"=""1061032""",1,2,30.81,28.9,24.28,4.62,1.91,0,0,5.12,0,19.16,78.91
"=""1054745""",1,1,29.86,28,24.27,3.73,1.86,0,0,8.12,0,16.15,66.54
"=""1050115""",1,1,31.53,28.99,24.26,4.73,2.54,0,0,8.59,0,15.67,64.59
"=""1046242""",1,1,30.42,28,24.26,3.74,2.42,0,0,3.31,0,20.95,86.36
"=""1049765""",1,1,29.95,27.99,24.26,3.73,1.96,0,0,3.25,0,21.01,86.6
"=""1047335""",1,1,29.07,27.95,24.25,3.7,1.12,0,0,3.39,0,20.86,86.02
